physics_frame,physics_time_s,physics_dt_s,command_index,nominal_command_time_s,scheduler_phase_error_s,cycle,segment,target_arm_q,left_q,left_qd,right_q,right_qd,left_ee_position_world_m,left_ee_orientation_world_wxyz,contacts
1021,17.033333333333335,0.016666666666666666,850,17.0,0.01666666666666572,2,cycle_02_home_to_sleep,"[0.0,-1.835502028465271,1.5937349796295166,0.0,-1.6654618978500366,0.0]","[-1.070570647243585e-06,-1.8348596096038818,1.5930142402648926,-0.0015657348558306694,-1.6658128499984741,3.38695062964689e-05,0.00010180954268435016,0.022162945941090584,-0.0213925763964653]","[4.633123171515763e-05,0.4016839265823364,-0.5347049236297607,0.049374278634786606,-0.1345590502023697,2.429701271466911e-05,0.04496518895030022,-0.0011686552315950394,0.000662689097225666]","[3.4702723496593535e-05,-0.9598913192749023,1.1624653339385986,0.0022762541193515062,-0.2912585437297821,-0.00012718471407424659,3.995429324277211e-06,0.021813372150063515,-0.020610438659787178]","[-0.00010446057422086596,0.06041652709245682,-0.22438788414001465,-0.0036807272117584944,-0.020358294248580933,-0.00017762058996595442,8.06516982265748e-06,4.559998160402756e-06,-1.3626387271870044e-06]","[-0.506426990032196,-0.01889117807149887,0.26390689611434937]","[-0.5785638538947059,0.0005830907917006636,0.8156367152638946,-0.0005250572908673262]",[]
1022,17.05,0.016666666666666666,851,17.02,0.013333333333335418,2,cycle_02_home_to_sleep,"[0.0,-1.8398795127868652,1.5959036350250244,0.0,-1.6722891330718994,0.0]","[7.819602387826308e-07,-1.843803882598877,1.5986137390136719,0.001048065023496747,-1.678458571434021,2.903682616306469e-05,0.0001341347087873146,0.022387517616152763,-0.021142520010471344]","[-6.025444599799812e-05,-0.11133594065904617,0.07611186802387238,-0.09171229600906372,-0.9641349911689758,-0.0010520063806325197,0.0014130586059764028,-0.0005839653313159943,0.0011074841022491455]","[3.470394221949391e-05,-0.9598903059959412,1.1624640226364136,0.002276261802762747,-0.2912571430206299,-0.00012717476056423038,3.99502368964022e-06,0.02181336283683777,-0.02061072736978531]","[-0.00010447747627040371,0.06067764014005661,-0.22455985844135284,-0.0036806929856538773,-0.02037251926958561,-0.00017768320685718209,8.070173862506635e-06,4.561439709505066e-06,-1.362578473163012e-06]","[-0.5075200796127319,-0.01907261461019516,0.26177525520324707]","[-0.5720244066281664,-0.00040404591106008253,0.8202364322245667,0.0003319941411509146]",[]
1023,17.066666666666666,0.016666666666666666,852,17.04,0.010000000000001563,2,cycle_02_home_to_sleep,"[0.0,-1.8442569971084595,1.5980722904205322,0.0,-1.6791164875030518,0.0]","[-9.969348866434302e-07,-1.8462746143341064,1.5978585481643677,-0.0014453083276748657,-1.6851840019226074,2.4396465960307978e-05,0.00011055226059397683,0.022199582308530807,-0.021307729184627533]","[5.822847015224397e-05,0.517425537109375,-0.5232492685317993,0.03073369711637497,0.4075849950313568,-1.3139258953742683e-05,-0.004013546742498875,-0.0006216466426849365,4.377029836177826e-05]","[3.470330193522386e-05,-0.9598913192749023,1.1624653339385986,0.00227624480612576,-0.29125863313674927,-0.0001271647633984685,3.994592134404229e-06,0.021813353523612022,-0.02061101607978344]","[-0.00010446034139022231,0.06041708588600159,-0.22438661754131317,-0.0036808098666369915,-0.02035832777619362,-0.00017759970796760172,8.065459951467346e-06,4.559845365292858e-06,-1.3626530517285573e-06]","[-0.5083475112915039,-0.018899735063314438,0.261717289686203]","[-0.5679360724303136,0.0005373842857963591,0.8230723499312758,-0.00048541648764409054]",[]
1024,17.083333333333332,0.016666666666666666,853,17.06,0.006666666666667709,2,cycle_02_home_to_sleep,"[0.0,-1.8486344814300537,1.60024094581604,0.0,-1.6859437227249146,0.0]","[2.407871022569452e-07,-1.8500511646270752,1.6024914979934692,0.0008438230725005269,-1.6863880157470703,2.0863511963398196e-05,9.48372544371523e-05,0.022427259013056755,-0.0210726335644722]","[-7.113727042451501e-05,-0.0011503181885927916,0.06573811918497086,-0.0508083738386631,-0.6205386519432068,2.7975489501841366e-05,4.201702540740371e-05,-4.78699803352356e-07,0.0006642919033765793]","[3.470451702014543e-05,-0.9598903059959412,1.1624640226364136,0.002276252256706357,-0.2912570834159851,-0.00012715545017272234,3.994154212705325e-06,0.021813344210386276,-0.02061130478978157]","[-0.00010447749809827656,0.060678064823150635,-0.22455839812755585,-0.0036807686556130648,-0.020372968167066574,-0.00017771057900972664,8.067495400609914e-06,4.561316018225625e-06,-1.3630514104079339e-06]","[-0.508213222026825,-0.019058389589190483,0.2603083848953247]","[-0.5677930395377295,-0.0003235246907657585,0.8231712380010394,0.00026928074004591463]",[]
1025,17.1,0.016666666666666666,854,17.08,0.0033333333333338544,2,cycle_02_home_to_sleep,"[0.0,-1.8530120849609375,1.6024096012115479,0.0,-1.692771077156067,0.0]","[-1.2748723747790791e-06,-1.8500534296035767,1.6020641326904297,-0.001117220614105463,-1.6969051361083984,1.7943781131180003e-05,8.120153506752104e-05,0.02221984788775444,-0.02127115987241268]","[5.9484009398147464e-05,0.0008488669991493225,-0.615257978439331,0.02694087103009224,1.0387109518051147,-2.4433466023765504e-05,1.5853438526391983e-06,-0.0003236532211303711,-0.0002935286611318588]","[3.4703873097896576e-05,-0.9598913192749023,1.1624653339385986,0.002276236657053232,-0.2912585735321045,-0.00012714581680484116,3.99372038373258e-06,0.02181333489716053,-0.0206115934997797]","[-0.0001044612072291784,0.06041675806045532,-0.22438746690750122,-0.0036808231379836798,-0.02035832591354847,-0.00017762253992259502,8.065578185778577e-06,4.559783519653138e-06,-1.362668285764812e-06]","[-0.508957028388977,-0.01892256736755371,0.26015758514404297]","[-0.5632789306768493,0.00041366833035874764,0.8262666232632696,-0.0003773793472543524]",[]
1026,17.116666666666667,0.016666666666666666,855,17.1,0.0,2,cycle_02_home_to_sleep,"[0.0,-1.8573895692825317,1.6045782566070557,0.0,-1.6995984315872192,0.0]","[-2.7862742513207195e-07,-1.8500510454177856,1.6056978702545166,0.0005209777154959738,-1.70136559009552,1.539275217510294e-05,6.874253449495882e-05,0.02236492931842804,-0.02113049477338791]","[-5.8390396588947624e-05,0.00011833028838736936,3.328814636915922e-05,-0.01704191416501999,0.048543427139520645,2.0367195247672498e-05,-1.4245160855352879e-06,0.0004153698682785034,0.00015973299741744995]","[3.470508454483934e-05,-0.9598903059959412,1.1624640226364136,0.0022762431763112545,-0.29125717282295227,-0.0001271366054425016,3.993286100012483e-06,0.021813325583934784,-0.020611882209777832]","[-0.00010447783279232681,0.06067783385515213,-0.22455929219722748,-0.003680832451209426,-0.020372744649648666,-0.00017771964485291392,8.068276656558737e-06,4.560734851111192e-06,-1.3629985460283933e-06]","[-0.5087446570396423,-0.019035913050174713,0.25907930731773376]","[-0.5629384516335413,-0.00019870977196807064,0.8264987793594007,0.0001670457367926071]",[]
1027,17.133333333333333,0.016666666666666666,855,17.1,0.01666666666666572,2,cycle_02_home_to_sleep,"[0.0,-1.8573895692825317,1.6045782566070557,0.0,-1.6995984315872192,0.0]","[-8.097321710920369e-07,-1.8500497341156006,1.6055688858032227,-0.00033914754749275744,-1.6987323760986328,1.3539309293264523e-05,5.453613994177431e-05,0.02225603722035885,-0.021249912679195404]","[6.154759466880932e-05,7.700370042584836e-05,-0.08560411632061005,0.014812294393777847,0.5326305627822876,-9.956223948393017e-06,1.391163095831871e-08,0.00024084257893264294,-0.0008791699074208736]","[3.470444062259048e-05,-0.9598913192749023,1.1624653339385986,0.002276225481182337,-0.2912586033344269,-0.0001271272194571793,3.992836354882456e-06,0.021813316270709038,-0.020612170919775963]","[-0.00010446111264172941,0.060417234897613525,-0.22438611090183258,-0.0036808853037655354,-0.02035830169916153,-0.00017763623327482492,8.064759640546981e-06,4.559256922220811e-06,-1.3627740145238931e-06]","[-0.5085912942886353,-0.018976416438817978,0.25918063521385193]","[-0.5639734314858432,0.0001232027928904698,0.8257929155880811,-0.00011816806337331117]",[]
1028,17.15,0.016666666666666666,856,17.12,0.013333333333331865,2,cycle_02_home_to_sleep,"[0.0,-1.861767053604126,1.606747031211853,0.0,-1.706425666809082,0.0]","[-8.623445069133595e-07,-1.8500553369522095,1.6057031154632568,-9.059793228516355e-05,-1.7129851579666138,1.1655437447188888e-05,4.593153062160127e-05,0.02224099263548851,-0.02129221148788929]","[6.455422408180311e-05,-4.3298525270074606e-05,-3.8630776543868706e-05,0.02329246699810028,-0.2817070484161377,-1.8310965970158577e-06,-8.149072527885437e-09,0.0006985215004533529,-0.0013571823947131634]","[3.470565934549086e-05,-0.9598903059959412,1.1624640226364136,0.0022762331645935774,-0.2912571132183075,-0.000127117833471857,3.992398433183553e-06,0.02181330695748329,-0.020612459629774094]","[-0.00010447909153299406,0.06067785620689392,-0.22455886006355286,-0.003680822206661105,-0.020372970029711723,-0.00017772355931811035,8.06898606242612e-06,4.561539753922261e-06,-1.3626373629449517e-06]","[-0.5094968676567078,-0.01899363473057747,0.25877660512924194]","[-0.558127712984167,3.0649825513383756e-05,0.8297550565305233,-3.495253574953789e-05]",[]
1029,17.166666666666668,0.016666666666666666,857,17.14,0.00999999999999801,2,cycle_02_home_to_sleep,"[0.0,-1.8661445379257202,1.6089156866073608,0.0,-1.7132530212402344,0.0]","[-7.838635838197661e-07,-1.850050926208496,1.6057026386260986,-0.0001948511926457286,-1.7146366834640503,1.0293549166817684e-05,3.4740725823212415e-05,0.022165456786751747,-0.02141464501619339]","[6.470103107858449e-05,3.517314326018095e-05,8.933493518270552e-07,0.01469653844833374,0.700727641582489,2.5791596272028983e-06,-5.2677933126688e-09,0.0014822487719357014,-0.0021341415122151375]","[3.4705015423242e-05,-0.9598913192749023,1.1624653339385986,0.0022762161679565907,-0.2912586033344269,-0.00012710779265034944,3.991973699157825e-06,0.021813297644257545,-0.020612748339772224]","[-0.00010446122905705124,0.060417041182518005,-0.2243870198726654,-0.0036809209268540144,-0.02035835012793541,-0.00017761338676791638,8.066619557212107e-06,4.559606168186292e-06,-1.3622590131490142e-06]","[-0.5096030831336975,-0.01898643746972084,0.2587334215641022]","[-0.557443933828574,6.950366921091055e-05,0.8302145812925851,-6.939842976483955e-05]",[]
1030,17.183333333333334,0.016666666666666666,858,17.16,0.006666666666667709,2,cycle_02_home_to_sleep,"[0.0,-1.870522141456604,1.6110843420028687,0.0,-1.7200803756713867,0.0]","[-8.638307349428942e-07,-1.8500523567199707,1.6057024002075195,-0.00013494885934051126,-1.7244919538497925,9.13854000827996e-06,2.223492629127577e-05,0.0221578199416399,-0.021496934816241264]","[6.702337850583717e-05,-3.850783105008304e-05,-3.737859515240416e-05,0.02002410776913166,-0.35500815510749817,-2.49592267209664e-06,-4.292814992368221e-09,0.0022450443357229233,-0.002908226102590561]","[3.470623414614238e-05,-0.9598903059959412,1.1624640226364136,0.0022762236185371876,-0.2912571430206299,-0.00012709829024970531,3.991548055637395e-06,0.0218132883310318,-0.020613037049770355]","[-0.00010447979002492502,0.06067788600921631,-0.22455890476703644,-0.003680875524878502,-0.02037292905151844,-0.00017771151033230126,8.068952411122154e-06,4.56091311207274e-06,-1.3629462500830414e-06]","[-0.5102381110191345,-0.018990635871887207,0.25847017765045166]","[-0.5533456001770677,4.752538986632539e-05,0.8329517645690826,-4.9063934723451995e-05]",[]
1031,17.2,0.016666666666666666,859,17.18,0.0033333333333338544,2,cycle_02_home_to_sleep,"[0.0,-1.8748996257781982,1.6132529973983765,0.0,-1.7269076108932495,0.0]","[-8.272527338704094e-07,-1.8500525951385498,1.6056967973709106,-0.00016709600458852947,-1.7302210330963135,7.724595889158081e-06,1.3830656826030463e-05,0.022138776257634163,-0.021616904065012932]","[6.324662535917014e-05,0.0002477465895935893,-1.7747515812516212e-06,0.015530520118772984,0.6896671652793884,7.99132976680994e-07,-2.2482709027826786e-09,0.0030971658416092396,-0.0036830136086791754]","[3.470559022389352e-05,-0.9598913192749023,1.1624653339385986,0.002276207087561488,-0.29125863313674927,-0.0001270883803954348,3.991119228885509e-06,0.021813279017806053,-0.020613325759768486]","[-0.00010446225496707484,0.06041720509529114,-0.22438664734363556,-0.003680927213281393,-0.02035827562212944,-0.000177620881004259,8.065738256846089e-06,4.559862645692192e-06,-1.362288912787335e-06]","[-0.5106067657470703,-0.018988417461514473,0.2583156228065491]","[-0.5509547926238422,5.951989184359241e-05,0.8345350857781926,-5.955993871256663e-05]",[]
1032,17.216666666666665,0.016666666666666666,860,17.2,0.0,2,cycle_02_home_to_sleep,"[0.0,-1.8792771100997925,1.6154216527938843,0.0,-1.7337349653244019,0.0]","[-8.57302836720919e-07,-1.8500511646270752,1.605697751045227,-0.0001457892794860527,-1.7365165948867798,6.2457029343931936e-06,3.2933949114521965e-06,0.02215818502008915,-0.021725788712501526]","[6.644168752245605e-05,0.00013195606879889965,-3.78146069124341e-05,0.016888735815882683,-0.24582116305828094,-1.8997052393388003e-06,-6.815753295086324e-09,0.0038953330367803574,-0.00450626527890563]","[3.470679803285748e-05,-0.9598903059959412,1.1624640226364136,0.002276214538142085,-0.2912570536136627,-0.00012707845598924905,3.990707682532957e-06,0.021813269704580307,-0.020613614469766617]","[-0.00010447946988279,0.060677967965602875,-0.22455835342407227,-0.003680960275232792,-0.020372847095131874,-0.00017769548867363483,8.070619514910504e-06,4.560711204248946e-06,-1.3629600061904057e-06]","[-0.5110097527503967,-0.01898987777531147,0.2581416964530945]","[-0.5483261325366541,5.20022566859238e-05,0.8362645795288941,-5.194730865604271e-05]",[]
1033,17.233333333333334,0.016666666666666666,860,17.2,0.01666666666666572,2,cycle_02_home_to_sleep,"[0.0,-1.8792771100997925,1.6154216527938843,0.0,-1.7337349653244019,0.0]","[-8.54529503158119e-07,-1.8500477075576782,1.605699896812439,-0.00015411965432576835,-1.7324758768081665,4.91412765768473e-06,-2.570138121882337e-06,0.022183896973729134,-0.021853556856513023]","[6.558177119586617e-05,1.4173216186463833e-05,0.00046898669097572565,0.015115139074623585,0.8191969394683838,-1.1078082025051117e-06,-1.1019437806680799e-08,0.004571417346596718,-0.0052240570075809956]","[3.470613228273578e-05,-0.9598913192749023,1.1624653339385986,0.0022761982399970293,-0.2912585437297821,-0.0001270687353098765,3.990262030129088e-06,0.02181326039135456,-0.0206139013171196]","[-0.00010446452506585047,0.06041669845581055,-0.22438789904117584,-0.003680944675579667,-0.020358523353934288,-0.00017762734205462039,8.06458501756424e-06,4.55929239251418e-06,-1.3627525277115637e-06]","[-0.5107504725456238,-0.01898929849267006,0.2582530379295349]","[-0.5500168792200569,5.545559971869339e-05,0.8351535347313476,-5.406886047977937e-05]",[]
1034,17.25,0.016666666666666666,861,17.22,0.013333333333335418,2,cycle_02_home_to_sleep,"[0.0,-1.8836545944213867,1.617590308189392,0.0,-1.7405622005462646,0.0]","[-8.648677294331719e-07,-1.8500549793243408,1.605691909790039,-0.0001478370832046494,-1.7471137046813965,4.130740762775531e-06,-1.3665033293364104e-05,0.02222861908376217,-0.021983332931995392]","[6.4150954131037e-05,0.0003563371719792485,-3.964593634009361e-05,0.015609512105584145,-0.544742226600647,-1.2852178770117462e-06,-5.878973752260208e-09,0.005183116532862186,-0.005727254785597324]","[3.470735464361496e-05,-0.9598903059959412,1.1624640226364136,0.00227620592340827,-0.2912571430206299,-0.0001270590873900801,3.9898318391351495e-06,0.021813251078128815,-0.02061419002711773]","[-0.00010448076500324532,0.06067754328250885,-0.22455984354019165,-0.003680965630337596,-0.020372455939650536,-0.00017770366684999317,8.06944808573462e-06,4.56077486887807e-06,-1.3630650528284605e-06]","[-0.5116872191429138,-0.01898973062634468,0.25784480571746826]","[-0.5438833112885822,5.3200866592456044e-05,0.8391608535738444,-5.1967795600081366e-05]",[]
1035,17.266666666666666,0.016666666666666666,862,17.24,0.010000000000001563,2,cycle_02_home_to_sleep,"[0.0,-1.888032078742981,1.6197590827941895,0.0,-1.747389554977417,0.0]","[-8.800482760307204e-07,-1.850050926208496,1.6056840419769287,-0.00015202707436401397,-1.7491273880004883,2.930421715063858e-06,-1.977004467335064e-05,0.022279605269432068,-0.022121822461485863]","[6.570482219103724e-05,0.00014942872803658247,-2.7461210265755653e-06,0.014939401298761368,0.9653998613357544,-1.3137851055944338e-06,-7.290509529411793e-09,0.005489353556185961,-0.006106645800173283]","[3.470669616945088e-05,-0.9598913192749023,1.1624653339385986,0.002276188926771283,-0.29125863313674927,-0.0001270497014047578,3.989394826930948e-06,0.02181324176490307,-0.02061447687447071]","[-0.00010446365195093676,0.06041714549064636,-0.22438660264015198,-0.0036810366436839104,-0.02035832777619362,-0.00017764356744010001,8.065089787123725e-06,4.559478838928044e-06,-1.3623280210595112e-06]","[-0.5118159055709839,-0.01898946240544319,0.2577895522117615]","[-0.5430366246938646,5.489680685156214e-05,0.8397090081817778,-5.2969900525734976e-05]",[]
1036,17.283333333333335,0.016666666666666666,863,17.26,0.006666666666664156,2,cycle_02_home_to_sleep,"[0.0,-1.8924096822738647,1.6219277381896973,0.0,-1.7542169094085693,0.0]","[-8.791168397692672e-07,-1.8500514030456543,1.6056978702545166,-0.0001524867839179933,-1.7580114603042603,1.9650808553706156e-06,-3.478906728560105e-05,0.022337215021252632,-0.02226126194000244]","[6.972081610001624e-05,-0.0003787896130234003,-3.7154415622353554e-05,0.014884323813021183,-0.5220347046852112,-8.785445970715955e-07,1.5425030142068863e-09,0.005603143014013767,-0.006214119493961334]","[3.47078857885208e-05,-0.9598903059959412,1.1624640226364136,0.0022761968430131674,-0.2912570536136627,-0.00012703993706963956,3.988975095126079e-06,0.021813232451677322,-0.020614763721823692]","[-0.00010448035754961893,0.060678061097860336,-0.22455844283103943,-0.003681013360619545,-0.020372871309518814,-0.00017770275007933378,8.069662726484239e-06,4.5605338527821004e-06,-1.3626371355712763e-06]","[-0.5123780369758606,-0.018989436328411102,0.25752922892570496]","[-0.5393068969631982,5.509052246652851e-05,0.8421092951906886,-5.297548896828691e-05]",[]
