physics_frame,physics_time_s,physics_dt_s,command_index,nominal_command_time_s,scheduler_phase_error_s,cycle,segment,target_arm_q,left_q,left_qd,right_q,right_qd,left_ee_position_world_m,left_ee_orientation_world_wxyz,contacts
1434,23.916666666666668,0.016666666666666666,1195,23.9,0.0,2,cycle_02_sleep_to_home,"[0.0,-0.9734939932823181,1.1662650108337402,0.0,-0.3204016089439392,0.0]","[1.5906676708254963e-05,-0.9714164733886719,1.1663110256195068,0.0008715320145711303,-0.31498947739601135,8.721992344362661e-06,7.822417273928295e-07,0.022362494841217995,-0.022652750834822655]","[-0.0001006607199087739,0.25967979431152344,-0.28854531049728394,0.0046742451377213,0.010295085608959198,-0.00026937498478218913,1.2710327609966043e-05,5.18588922204799e-06,-1.5365935723821167e-06]","[3.481743624433875e-05,-0.9598903059959412,1.1624640226364136,0.0022744250018149614,-0.29125702381134033,-0.00012331423931755126,3.822075996140484e-06,0.02181015908718109,-0.020726198330521584]","[-0.000104587605164852,0.06067715585231781,-0.2245616763830185,-0.003688578028231859,-0.02037222497165203,-0.0001780015300028026,8.081119631242473e-06,4.540610461845063e-06,-1.360369537906081e-06]","[-0.320049524307251,-0.019016366451978683,0.3157157003879547]","[0.9981975975491851,0.0004266128520318657,-0.06001136517615816,-0.00010148006465308444]",[]
1435,23.933333333333334,0.016666666666666666,1195,23.9,0.016666666666669272,2,cycle_02_sleep_to_home,"[0.0,-0.9734939932823181,1.1662650108337402,0.0,-0.3204016089439392,0.0]","[1.4960683074605186e-05,-0.9742570519447327,1.1681022644042969,0.0009107119403779507,-0.3147759437561035,8.179105861927383e-06,8.120742336359399e-07,0.022362234070897102,-0.022653017193078995]","[8.076551239355467e-06,-0.03139631822705269,-0.14952293038368225,-0.0037967825774103403,-0.07255727797746658,-3.871944863931276e-05,1.871072072390234e-06,7.809852036189113e-07,-1.819406918457389e-07]","[3.4816766856238246e-05,-0.9598913192749023,1.1624653339385986,0.002274407772347331,-0.29125863313674927,-0.00012330467870924622,3.821663995040581e-06,0.021810149773955345,-0.02072647213935852]","[-0.0001045733442879282,0.06041625142097473,-0.22438843548297882,-0.0036886155139654875,-0.02035701461136341,-0.0001779163139872253,8.078058272076305e-06,4.538963366940152e-06,-1.3603907973447349e-06]","[-0.3206152617931366,-0.01901741698384285,0.3154733180999756]","[0.9981724235817924,0.0004454181029267571,-0.06042849484696539,-0.00010683676679656052]",[]
1436,23.95,0.016666666666666666,1196,23.92,0.013333333333331865,2,cycle_02_sleep_to_home,"[0.0,-0.9701204895973206,1.164698839187622,0.0,-0.31530120968818665,0.0]","[1.6242163837887347e-05,-0.9668995141983032,1.1640008687973022,0.0008877592044882476,-0.3098466396331787,8.75796740729129e-06,7.878790597715124e-07,0.02236190252006054,-0.022653348743915558]","[-0.00012316438369452953,0.30780771374702454,-0.3458877503871918,0.004891547840088606,0.21874848008155823,-0.000364452600479126,1.7022137399180792e-05,6.877709438413149e-06,-2.1260279936541338e-06]","[3.481797102722339e-05,-0.9598903059959412,1.1624640226364136,0.0022744147572666407,-0.2912571430206299,-0.0001232956856256351,3.82125335818273e-06,0.021810142323374748,-0.020726745948195457]","[-0.00010459028999321163,0.060678429901599884,-0.2245595008134842,-0.0036885421723127365,-0.0203716941177845,-0.00017801822104956955,8.081427040451672e-06,4.540477675618604e-06,-1.3604843616121798e-06]","[-0.3191302716732025,-0.019016355276107788,0.31552204489707947]","[0.9984113824034739,0.0004346501743345422,-0.056342807787035196,-0.00010284494892487163]",[]
1437,23.966666666666665,0.016666666666666666,1197,23.94,0.00999999999999801,2,cycle_02_sleep_to_home,"[0.0,-0.966746985912323,1.1631325483322144,0.0,-0.3102008104324341,0.0]","[1.5064228136907332e-05,-0.9666433930397034,1.1644375324249268,0.0008963067666627467,-0.30500611662864685,8.376495316042565e-06,8.094622785392858e-07,0.022361624985933304,-0.022653641179203987]","[-7.30133251636289e-05,-0.0010563518153503537,-0.05296223983168602,-0.0031894268468022346,-0.03510689362883568,-0.00018315463967155665,8.657619218865875e-06,3.460271273070248e-06,-1.1937034969378146e-06]","[3.48173089150805e-05,-0.9598913192749023,1.1624653339385986,0.0022743972949683666,-0.2912586033344269,-0.00012328641605563462,3.820838173851371e-06,0.021810133010149002,-0.020727019757032394]","[-0.0001045730386977084,0.06041650474071503,-0.22438646852970123,-0.003688668366521597,-0.0203572865575552,-0.00017793243750929832,8.077974598563742e-06,4.53853681392502e-06,-1.3599086514659575e-06]","[-0.3190723955631256,-0.019016437232494354,0.314989298582077]","[0.9985634418821951,0.00043877220525967463,-0.05358030675284443,-0.00010365137172651914]",[]
1438,23.983333333333334,0.016666666666666666,1198,23.96,0.006666666666664156,2,cycle_02_sleep_to_home,"[0.0,-0.9633734822273254,1.1615662574768066,0.0,-0.3051004111766815,0.0]","[1.6391893950640224e-05,-0.9608005881309509,1.1617008447647095,0.0009195587481372058,-0.2964508831501007,9.122528354055248e-06,7.779248676342831e-07,0.02236127108335495,-0.02265399694442749]","[-0.0002318952465429902,0.28823256492614746,-0.29594388604164124,0.008338797837495804,0.1685890555381775,-0.0005027138395234942,2.368677087360993e-05,-2.672395021363627e-05,-2.6374022127129138e-05]","[3.4818505810108036e-05,-0.9598903059959412,1.1624640226364136,0.002274405909702182,-0.2912570834159851,-0.00012327746662776917,3.82043754143524e-06,0.021810125559568405,-0.02072729356586933]","[-0.0001045929966494441,0.06067850440740585,-0.22456002235412598,-0.0036885004956275225,-0.020371852442622185,-0.0001780324091669172,8.082079148152843e-06,4.540576810541097e-06,-1.3602896160591627e-06]","[-0.3178888261318207,-0.01901612989604473,0.3145078122615814]","[0.9988588760607562,0.00045073779790120674,-0.04775700594933269,-0.00010456020209069944]",[]
1439,24.0,0.016666666666666666,1199,23.98,0.0033333333333338544,2,cycle_02_sleep_to_home,"[0.0,-0.9599999785423279,1.159999966621399,0.0,-0.30000001192092896,0.0]","[1.526881351310294e-05,-0.9593879580497742,1.161187767982483,0.0009857353288680315,-0.2935292422771454,8.495571819366887e-06,8.109080340545916e-07,0.02236098051071167,-0.022654298692941666]","[-9.152736311079934e-05,-0.003689918667078018,-0.1563233733177185,-0.0024874114897102118,-0.061162035912275314,-0.0003524295170791447,1.6176358258235268e-05,6.793049578845967e-06,-2.266269802930765e-06]","[3.4817854611901566e-05,-0.9598912596702576,1.1624653339385986,0.0022743898443877697,-0.2912585735321045,-0.00012326869182288647,3.819996891252231e-06,0.02181011624634266,-0.02072756737470627]","[-0.00010457497410243377,0.06041596084833145,-0.22438722848892212,-0.0036886543966829777,-0.020357297733426094,-0.0001779673038981855,8.076192898442969e-06,4.539069777820259e-06,-1.359647512799711e-06]","[-0.31760603189468384,-0.019017469137907028,0.31427717208862305]","[0.9989482757247988,0.00048257413396796676,-0.04584862937065733,-0.00011284276059107972]",[]
1440,24.016666666666666,0.016666666666666666,1200,24.0,0.0,2,cycle_02_home_hold,"[0.0,-0.9599999785423279,1.159999966621399,0.0,-0.30000001192092896,0.0]","[1.586887265148107e-05,-0.9601346850395203,1.1615647077560425,0.0010292361257597804,-0.2945660650730133,8.459049240627792e-06,8.162886047102802e-07,0.022360743954777718,-0.02265452966094017]","[-0.00014022283721715212,0.09607089310884476,-0.2913596034049988,-0.002621694002300501,-0.030164523050189018,-0.00026020355289801955,1.198210520669818e-05,4.958641511620954e-06,-1.5689789734096848e-06]","[3.4819044230971485e-05,-0.9598903059959412,1.1624640226364136,0.0022743982262909412,-0.29125702381134033,-0.00012325927673373371,3.8195976230781525e-06,0.021810106933116913,-0.020727841183543205]","[-0.00010458895849296823,0.060677215456962585,-0.2245616465806961,-0.0036886692978441715,-0.020372381433844566,-0.0001780017773853615,8.08173354016617e-06,4.539896508504171e-06,-1.3606908169094822e-06]","[-0.31775781512260437,-0.01901833526790142,0.3143255412578583]","[0.998915775677389,0.0005035829473926698,-0.04655110714863267,-0.00011802665666655216]",[]
1441,24.033333333333335,0.016666666666666666,1200,24.0,0.01666666666666572,2,cycle_02_home_hold,"[0.0,-0.9599999785423279,1.159999966621399,0.0,-0.30000001192092896,0.0]","[1.5685831385781057e-05,-0.9599246978759766,1.160876750946045,0.001027134945616126,-0.2954077422618866,8.340662134287413e-06,8.248916856246069e-07,0.02236049249768257,-0.022654777392745018]","[-7.601065590279177e-05,0.03219406679272652,-0.22880947589874268,-0.004568899516016245,-0.02238795906305313,-0.00011588427878450602,5.173632416699547e-06,2.072901907013147e-06,-7.859542847654666e-07]","[3.481838939478621e-05,-0.9598913192749023,1.1624653339385986,0.0022743812296539545,-0.29125863313674927,-0.0001232499344041571,3.819215180556057e-06,0.021810097619891167,-0.020728114992380142]","[-0.00010457459575263783,0.06041622906923294,-0.22438830137252808,-0.0036887195892632008,-0.020356912165880203,-0.00017793349979911,8.079477993305773e-06,4.538442226476036e-06,-1.3598544228443643e-06]","[-0.3176913857460022,-0.019018394872546196,0.31460198760032654]","[0.9988848432428625,0.0005025323844678495,-0.04721020504355925,-0.00011807044339665286]",[]
1442,24.05,0.016666666666666666,1201,24.02,0.013333333333335418,2,cycle_02_home_hold,"[0.0,-0.9599999785423279,1.159999966621399,0.0,-0.30000001192092896,0.0]","[1.5970141248544678e-05,-0.9599713683128357,1.161256194114685,0.0010159675730392337,-0.29611936211586,8.45244630909292e-06,8.223136660490127e-07,0.02236025035381317,-0.02265501581132412]","[-0.00011694919521687552,0.0811486691236496,-0.20842018723487854,-0.0033044416923075914,-0.01572772115468979,-0.0002085710148094222,9.577754099154845e-06,3.8100165511423256e-06,-1.3931869489169912e-06]","[3.481960447970778e-05,-0.9598903059959412,1.1624640226364136,0.0022743884474039078,-0.2912571430206299,-0.00012324086856096983,3.8188049984455574e-06,0.02181008830666542,-0.02072838880121708]","[-0.0001045926328515634,0.060678474605083466,-0.22455957531929016,-0.0036886378657072783,-0.02037169225513935,-0.00017802508955355734,8.081978194240946e-06,4.540141162578948e-06,-1.3603358866021154e-06]","[-0.31772416830062866,-0.01901817135512829,0.31452062726020813]","[0.9988758852642818,0.0004971027819855267,-0.0473994208146338,-0.00011675940505250645]",[]
1443,24.066666666666666,0.016666666666666666,1202,24.04,0.010000000000001563,2,cycle_02_home_hold,"[0.0,-0.9599999785423279,1.159999966621399,0.0,-0.30000001192092896,0.0]","[1.5995332432794385e-05,-0.959929883480072,1.1613014936447144,0.0010348769137635827,-0.2949022352695465,8.464435268251691e-06,8.238529289883445e-07,0.022359997034072876,-0.022655267268419266]","[-0.00012611612328328192,0.05506087839603424,-0.21105307340621948,-0.0030932181980460882,-0.027089491486549377,-0.0002348435518797487,1.080699894373538e-05,4.510405688051833e-06,-1.3941316865384579e-06]","[3.48189496435225e-05,-0.9598912596702576,1.1624653339385986,0.0022743719164282084,-0.2912586033344269,-0.00012323190458118916,3.818376626441022e-06,0.021810078993439674,-0.020728662610054016]","[-0.00010457535245222971,0.06041644513607025,-0.22438649833202362,-0.0036887195892632008,-0.020357362926006317,-0.0001779595040716231,8.07759897725191e-06,4.538551365840249e-06,-1.359977090942266e-06]","[-0.31771165132522583,-0.01901845447719097,0.31441327929496765]","[0.9989065707002529,0.0005063414783184819,-0.046748181876728745,-0.00011883344760138646]",[]
1444,24.083333333333332,0.016666666666666666,1203,24.06,0.006666666666667709,2,cycle_02_home_hold,"[0.0,-0.9599999785423279,1.159999966621399,0.0,-0.30000001192092896,0.0]","[1.612798405403737e-05,-0.9599372148513794,1.1613068580627441,0.001053636078722775,-0.29527077078819275,8.446132596873213e-06,8.266426334557764e-07,0.02235974743962288,-0.022655513137578964]","[-0.00012249674182385206,0.06343567371368408,-0.2433289885520935,-0.0032062046229839325,-0.023639462888240814,-0.0002256361476611346,1.0350562661187723e-05,4.277540938346647e-06,-1.3718215541302925e-06]","[3.482013926259242e-05,-0.9598903059959412,1.1624640226364136,0.00227438029833138,-0.29125699400901794,-0.00012322267866693437,3.817972356046084e-06,0.021810069680213928,-0.020728936418890953]","[-0.0001045902245095931,0.0606771856546402,-0.2245611548423767,-0.00368875521235168,-0.020372414961457253,-0.00017801165813580155,8.08138520369539e-06,4.539770998235326e-06,-1.360174337605713e-06]","[-0.3177156448364258,-0.019018905237317085,0.31443825364112854]","[0.9988978867782341,0.0005153790845336397,-0.04693326645389364,-0.00012113771194038923]",[]
1445,24.1,0.016666666666666666,1204,24.08,0.0033333333333338544,2,cycle_02_home_hold,"[0.0,-0.9599999785423279,1.159999966621399,0.0,-0.30000001192092896,0.0]","[1.6135561963892542e-05,-0.9599602818489075,1.1611496210098267,0.0010559316724538803,-0.29580461978912354,8.406583219766617e-06,8.301392995235801e-07,0.022359494119882584,-0.022655760869383812]","[-9.955686255125329e-05,0.05213436484336853,-0.23082712292671204,-0.0038559117820113897,-0.01867903210222721,-0.0001700163702480495,7.743489732092712e-06,3.1518707146460656e-06,-1.0955604921036866e-06]","[3.4819480788428336e-05,-0.9598913192749023,1.1624653339385986,0.002274363534525037,-0.2912586033344269,-0.0001232131471624598,3.8175589907041285e-06,0.021810060366988182,-0.02072921022772789]","[-0.0001045762182911858,0.06041610240936279,-0.2243889719247818,-0.0036887717433273792,-0.020356861874461174,-0.00017793072038330138,8.078339305939153e-06,4.538180292001925e-06,-1.3598805708170403e-06]","[-0.31771454215049744,-0.01901894062757492,0.31453585624694824]","[0.9988810649353832,0.0005164649525456305,-0.047289920828891344,-0.00012151339329784737]",[]
1446,24.116666666666667,0.016666666666666666,1205,24.1,0.0,2,cycle_02_home_hold,"[0.0,-0.9599999785423279,1.159999966621399,0.0,-0.30000001192092896,0.0]","[1.624113974685315e-05,-0.9599571228027344,1.161215901374817,0.0010524392127990723,-0.2960183024406433,8.435588824795559e-06,8.301146294797945e-07,0.022359240800142288,-0.02265600860118866]","[-0.00010735812247730792,0.0673375353217125,-0.21958743035793304,-0.003607739694416523,-0.016687028110027313,-0.0001878271868918091,8.593928214395419e-06,3.4786996820912464e-06,-1.218488023368991e-06]","[3.48206922353711e-05,-0.9598903059959412,1.1624640226364136,0.00227437075227499,-0.29125720262527466,-0.0001232040231116116,3.817165634245612e-06,0.021810051053762436,-0.020729484036564827]","[-0.00010459360055392608,0.060678184032440186,-0.22455984354019165,-0.0036887070164084435,-0.02037147618830204,-0.00017802577349357307,8.081825399131048e-06,4.539873771136627e-06,-1.3605955473394715e-06]","[-0.3177189230918884,-0.019018877297639847,0.3145260810852051]","[0.9988776500680404,0.0005147252812400741,-0.04736201626802321,-0.00012110929585049933]",[]
1447,24.133333333333333,0.016666666666666666,1205,24.1,0.01666666666666572,2,cycle_02_home_hold,"[0.0,-0.9599999785423279,1.159999966621399,0.0,-0.30000001192092896,0.0]","[1.627072379051242e-05,-0.9599414467811584,1.1612422466278076,0.0010583845432847738,-0.29543474316596985,8.447390428045765e-06,8.306820404868631e-07,0.022358989343047142,-0.022656258195638657]","[-0.00011150864156661555,0.06004123017191887,-0.21547766029834747,-0.003498226869851351,-0.02213047258555889,-0.00019883480854332447,9.11232564249076e-06,3.7482693642232334e-06,-1.2367823956083157e-06]","[3.4820033761207014e-05,-0.9598913192749023,1.1624653339385986,0.002274352591484785,-0.29125863313674927,-0.00012319459347054362,3.8167659113241825e-06,0.02181004174053669,-0.020729757845401764]","[-0.00010457551979925483,0.060416921973228455,-0.22438552975654602,-0.0036888401955366135,-0.020357342436909676,-0.00017793520237319171,8.078877726802602e-06,4.538502253126353e-06,-1.3599757267002133e-06]","[-0.31771397590637207,-0.019018998369574547,0.31447359919548035]","[0.9988924170091936,0.0005177129721137702,-0.047049509781566475,-0.00012183646422860494]",[]
1448,24.15,0.016666666666666666,1206,24.12,0.013333333333331865,2,cycle_02_home_hold,"[0.0,-0.9599999785423279,1.159999966621399,0.0,-0.30000001192092896,0.0]","[1.6336411135853268e-05,-0.9599398374557495,1.161284327507019,0.0010681403800845146,-0.2954297661781311,8.45365684654098e-06,8.314028150380182e-07,0.022358739748597145,-0.022656505927443504]","[-0.00011573169467737898,0.062082208693027496,-0.22960932552814484,-0.0033911096397787333,-0.0221683531999588,-0.00020923290867358446,9.588323337084148e-06,3.949251549784094e-06,-1.2975087884115055e-06]","[3.482124884612858e-05,-0.9598903059959412,1.1624640226364136,0.0022743605077266693,-0.29125702381134033,-0.00012318551307544112,3.816354819718981e-06,0.021810032427310944,-0.0207300316542387]","[-0.00010459670738782734,0.060678623616695404,-0.22455960512161255,-0.0036886786110699177,-0.020372115075588226,-0.0001780347665771842,8.081894520728383e-06,4.54003475169884e-06,-1.360451165055565e-06]","[-0.31771591305732727,-0.019019130617380142,0.3144576847553253]","[0.9988935581855289,0.0005224440868934154,-0.047025220480353694,-0.00012290810999912618]",[]
1449,24.166666666666668,0.016666666666666666,1207,24.14,0.00999999999999801,2,cycle_02_home_hold,"[0.0,-0.9599999785423279,1.159999966621399,0.0,-0.30000001192092896,0.0]","[1.6350435544154607e-05,-0.9599484205245972,1.1612095832824707,0.0010724118910729885,-0.29563426971435547,8.435396011918783e-06,8.331587650900474e-07,0.02235848642885685,-0.022656753659248352]","[-0.00010482539801159874,0.05700696259737015,-0.2300344705581665,-0.0037075444124639034,-0.020267706364393234,-0.00018313246255274862,8.360711035493296e-06,3.425780050747562e-06,-1.163936417469813e-06]","[3.4820572182070464e-05,-0.9598912596702576,1.1624653339385986,0.002274345140904188,-0.2912585735321045,-0.0001231764181284234,3.8159446376084816e-06,0.021810023114085197,-0.020730305463075638]","[-0.00010457885946379974,0.06041562557220459,-0.22438792884349823,-0.0036888252943754196,-0.020357517525553703,-0.00017796078464016318,8.079579856712371e-06,4.538583198154811e-06,-1.3598147461379995e-06]","[-0.3177146911621094,-0.01901926100254059,0.3145003914833069]","[0.9988867827545369,0.0005245059941479316,-0.04716889751645112,-0.0001234456772256095]",[]
